student_id,age,gender,department,year,semester,attendance_percentage,internal_marks,assignment_score,exam_score,previous_semester_score,cgpa,arrear_count,study_hours,activity_count,certificate_count,technical_activity_count,sports_activity_count,positive_review_count,negative_review_count,discipline_score,teacher_feedback_score,communication_score,teamwork_score,skill_score,academic_progress,performance_category,at_risk
STU2026723,20,Male,Electronics & Comm,III,Sem-5,70,71,63,59,58,6.38,3,19,2,3,2,0,4,0,96,68,69,63,72,Improving,Good,0
STU2026724,22,Male,Information Technology,II,Sem-4,52,46,51,52,60,4.96,3,18,4,2,2,2,6,3,69,45,50,53,54,Declining,Needs Improvement,1
STU2026725,18,Female,AIDS,I,Sem-1,88,87,85,89,86,8.82,0,29,5,0,4,1,8,0,100,100,93,88,89,Improving,Excellent,0
STU2026726,22,Female,Electrical,II,Sem-4,76,73,67,70,78,7.12,0,23,5,2,2,3,6,0,100,80,78,76,74,Declining,Very Good,0
STU2026727,18,Female,Mechanical,III,Sem-5,83,85,73,75,70,7.9,0,24,7,1,0,7,7,0,97,90,83,79,72,Improving,Very Good,0
STU2026728,21,Female,Mechanical,I,Sem-1,63,56,57,57,49,5.66,1,22,5,8,4,1,4,1,91,60,64,63,94,Improving,Good,0
STU2026729,19,Male,Electronics & Comm,II,Sem-3,81,79,75,70,75,7.36,0,27,3,4,0,3,7,0,99,85,79,77,79,Declining,Very Good,0
STU2026730,21,Female,Electrical,III,Sem-5,77,71,72,76,77,7.4,0,23,9,1,0,9,7,0,97,87,73,79,69,Declining,Very Good,0
STU2026731,19,Male,Electrical,II,Sem-4,57,56,63,52,51,5.36,2,18,6,1,5,1,4,2,78,56,57,65,69,Improving,Needs Improvement,1
STU2026732,20,Female,Computer Science,I,Sem-2,74,70,74,64,70,6.64,0,21,1,8,1,0,7,0,97,77,61,73,91,Declining,Excellent,0
STU2026733,20,Female,Computer Science,IV,Sem-8,45,44,42,49,50,4.7,1,17,1,1,1,0,4,2,81,41,54,51,44,Declining,At Risk,1
STU2026734,21,Female,Computer Science,I,Sem-2,91,82,84,91,93,8.74,0,27,10,4,2,8,5,0,95,89,78,89,93,Declining,Excellent,0
STU2026735,21,Male,Mechanical,IV,Sem-7,76,68,66,76,80,7.28,0,24,8,6,0,8,4,0,100,74,66,74,83,Declining,Very Good,0
STU2026736,18,Male,Information Technology,III,Sem-6,90,87,76,84,90,8.52,0,29,7,8,0,7,8,0,100,94,87,86,100,Declining,Excellent,0
STU2026737,18,Male,Mechanical,II,Sem-3,73,67,74,76,68,7.24,0,26,7,4,2,5,6,0,100,80,72,71,83,Improving,Very Good,0
STU2026738,21,Male,Electronics & Comm,IV,Sem-8,78,77,82,83,86,8.06,0,29,2,7,2,0,5,0,100,86,82,83,100,Declining,Excellent,0
STU2026739,22,Male,Electronics & Comm,III,Sem-5,86,92,92,89,96,9.02,0,30,2,6,1,1,7,0,100,97,90,86,100,Declining,Excellent,0
STU2026740,21,Female,Information Technology,II,Sem-4,45,41,41,45,46,4.34,3,16,2,6,2,0,2,2,72,35,50,50,62,Declining,Needs Improvement,1
STU2026741,22,Female,Electronics & Comm,II,Sem-4,68,63,72,61,62,6.18,3,23,1,5,1,0,7,0,95,77,67,70,79,Declining,Very Good,0
STU2026742,19,Female,Computer Science,IV,Sem-7,83,80,83,88,86,8.48,0,25,0,4,0,0,5,0,100,89,90,84,86,Improving,Excellent,0
STU2026743,21,Male,Electrical,II,Sem-4,74,77,73,74,74,7.52,0,24,5,5,1,4,6,0,100,80,75,68,84,Improving,Very Good,0
STU2026744,19,Female,AIDS,II,Sem-3,49,45,51,43,38,4.38,3,14,5,8,5,0,3,4,51,35,50,50,83,Improving,Needs Improvement,1
STU2026745,22,Female,Electrical,IV,Sem-7,89,84,96,82,85,8.28,0,28,2,1,2,0,7,0,96,99,88,92,86,Declining,Excellent,0
STU2026746,20,Male,AIDS,IV,Sem-8,74,76,75,81,82,7.9,0,26,10,4,2,8,5,0,100,82,81,73,86,Declining,Very Good,0
STU2026747,22,Female,Computer Science,I,Sem-2,78,65,65,77,82,7.22,0,25,2,3,1,1,5,0,97,76,62,75,74,Declining,Very Good,0
STU2026748,21,Male,Electronics & Comm,I,Sem-1,95,95,94,94,98,9.44,0,30,7,2,6,1,7,0,97,99,83,87,100,Declining,Excellent,0
STU2026749,20,Male,AIDS,IV,Sem-8,62,63,70,62,61,6.24,2,24,10,1,2,8,7,0,96,76,66,60,65,Improving,Good,0
STU2026750,22,Male,Mechanical,I,Sem-2,45,45,40,33,35,4.0,2,15,0,5,0,0,2,2,74,36,53,50,56,Declining,At Risk,1
STU2026751,22,Male,Electronics & Comm,I,Sem-1,75,67,77,66,74,6.64,0,21,7,0,4,3,4,0,100,75,66,77,71,Declining,Good,0
STU2026752,20,Female,Computer Science,III,Sem-5,68,78,66,76,74,7.68,0,24,2,5,2,0,7,0,100,80,66,75,85,Improving,Excellent,0
STU2026753,22,Male,Electronics & Comm,II,Sem-4,53,46,45,48,41,4.72,2,14,7,1,6,1,2,3,67,35,52,54,60,Improving,At Risk,1
STU2026754,22,Male,Electronics & Comm,III,Sem-5,60,60,68,65,70,6.3,2,18,7,0,3,4,3,0,100,65,71,67,61,Declining,Average,0
STU2026755,21,Female,Electrical,III,Sem-5,62,64,61,66,63,6.52,0,24,5,0,4,1,4,0,95,71,69,68,68,Improving,Average,0
STU2026756,19,Female,Mechanical,I,Sem-2,82,85,76,85,88,8.5,0,27,0,3,0,0,7,0,97,88,77,83,78,Declining,Excellent,0
STU2026757,20,Male,AIDS,II,Sem-4,53,52,42,40,44,4.48,1,19,1,4,0,1,4,3,61,42,56,50,57,Declining,Needs Improvement,1
STU2026758,20,Female,Computer Science,II,Sem-3,75,74,71,74,75,7.4,0,21,10,4,3,7,4,0,100,75,76,71,84,Declining,Very Good,0
STU2026759,20,Male,Electrical,III,Sem-5,74,66,79,67,66,6.66,0,21,10,1,0,10,5,0,100,78,66,69,65,Improving,Good,0
STU2026760,22,Female,Information Technology,III,Sem-6,52,51,54,47,42,4.86,2,22,3,1,3,0,6,2,73,54,50,56,58,Improving,Needs Improvement,1
STU2026761,21,Male,Computer Science,II,Sem-3,82,78,78,81,86,7.98,0,28,5,7,5,0,6,0,100,91,76,87,100,Declining,Excellent,0
STU2026762,22,Male,Information Technology,III,Sem-5,66,68,70,65,68,6.62,0,23,3,0,3,0,7,0,97,79,71,72,67,Declining,Good,0
STU2026763,18,Male,Information Technology,II,Sem-4,77,68,80,67,66,6.74,0,25,8,4,4,4,5,0,97,80,76,68,90,Improving,Very Good,0
STU2026764,18,Male,Electrical,I,Sem-1,78,76,71,72,67,7.36,0,27,3,0,3,0,4,0,100,81,70,78,74,Improving,Good,0
STU2026765,22,Male,Information Technology,I,Sem-1,46,47,47,41,42,4.34,3,16,6,7,5,1,3,4,56,35,50,50,75,Declining,Needs Improvement,1
STU2026766,21,Female,Information Technology,IV,Sem-8,48,54,48,52,52,5.28,1,17,0,6,0,0,5,2,71,49,59,52,66,Improving,Average,0
STU2026767,22,Male,Electrical,II,Sem-4,50,49,55,53,59,5.14,2,18,7,5,2,5,5,4,49,40,50,50,67,Declining,Needs Improvement,1
STU2026768,19,Male,Mechanical,II,Sem-4,92,94,92,89,90,9.1,0,26,6,2,3,3,5,0,100,92,92,85,90,Declining,Excellent,0
STU2026769,22,Female,Computer Science,II,Sem-3,53,60,61,63,68,6.18,1,19,0,3,0,0,4,3,69,49,54,62,59,Declining,Needs Improvement,1
STU2026770,21,Male,Information Technology,IV,Sem-8,72,68,60,69,71,6.86,0,22,9,8,5,4,4,0,100,68,60,71,100,Declining,Very Good,0
STU2026771,18,Male,Computer Science,I,Sem-1,52,55,60,52,48,5.32,1,18,1,5,1,0,5,4,54,47,60,63,70,Improving,Needs Improvement,1
STU2026772,19,Female,Electronics & Comm,I,Sem-1,86,83,92,81,86,8.18,0,26,8,8,5,3,8,0,99,99,85,82,100,Declining,Excellent,0
STU2026773,19,Female,Computer Science,I,Sem-1,90,86,93,82,74,8.36,0,28,5,7,4,1,6,0,100,93,77,87,100,Improving,Excellent,0
STU2026774,22,Female,Electronics & Comm,I,Sem-2,45,44,44,44,40,4.4,1,18,10,3,5,5,4,3,60,35,50,50,62,Improving,At Risk,1
STU2026775,21,Male,Mechanical,IV,Sem-7,57,55,59,64,56,6.04,2,19,2,0,2,0,4,3,63,51,66,59,54,Improving,Needs Improvement,1
STU2026776,20,Male,Electronics & Comm,IV,Sem-7,51,52,49,46,47,4.84,2,17,7,6,3,4,3,3,65,47,60,57,80,Declining,Needs Improvement,1
STU2026777,22,Female,Electrical,III,Sem-5,97,87,88,95,96,9.18,0,27,1,7,1,0,5,0,100,95,90,91,100,Declining,Excellent,0
STU2026778,18,Male,Information Technology,I,Sem-1,45,37,40,39,33,4.0,1,13,0,5,0,0,2,2,80,35,51,50,55,Improving,At Risk,1
STU2026779,20,Male,Mechanical,I,Sem-1,75,84,71,72,66,7.68,0,27,1,0,1,0,5,0,98,82,69,82,67,Improving,Good,0
STU2026780,18,Female,Electronics & Comm,II,Sem-4,90,84,80,88,89,8.64,0,28,10,0,3,7,6,0,100,90,74,77,78,Declining,Very Good,0
STU2026781,19,Male,Electronics & Comm,II,Sem-3,83,82,71,73,70,7.66,0,28,5,3,1,4,7,0,100,86,77,79,79,Improving,Very Good,0
STU2026782,21,Female,Information Technology,IV,Sem-8,90,80,75,82,83,8.12,0,29,2,1,0,2,5,0,100,89,85,88,74,Declining,Very Good,0
STU2026783,18,Female,Computer Science,IV,Sem-7,98,86,93,93,87,9.02,0,30,4,5,3,1,7,0,100,100,93,92,100,Improving,Excellent,0
STU2026784,20,Female,Electronics & Comm,II,Sem-3,66,75,74,74,80,7.44,0,23,5,6,3,2,7,0,100,80,66,67,92,Declining,Excellent,0
STU2026785,21,Female,Computer Science,II,Sem-4,67,63,56,61,64,6.18,1,20,10,2,1,9,4,2,72,55,52,60,60,Declining,Average,0
STU2026786,21,Male,Electronics & Comm,III,Sem-5,45,35,41,37,36,4.0,1,15,9,7,3,6,5,2,78,39,50,50,70,Improving,Needs Improvement,1
STU2026787,18,Male,Electronics & Comm,IV,Sem-8,48,46,45,49,56,4.78,1,16,10,2,2,8,4,4,56,35,50,51,52,Declining,At Risk,1
STU2026788,19,Female,Electronics & Comm,III,Sem-5,60,53,51,62,65,5.84,2,18,3,5,3,0,4,3,69,51,67,66,78,Declining,Average,0
STU2026789,20,Female,Mechanical,III,Sem-5,89,93,86,85,84,8.82,0,28,9,7,0,9,7,0,100,97,81,87,100,Improving,Excellent,0
STU2026790,19,Female,Computer Science,IV,Sem-8,77,69,65,75,79,7.26,0,26,3,4,3,0,5,0,100,77,64,72,84,Declining,Very Good,0
STU2026791,19,Male,AIDS,I,Sem-2,61,58,54,56,58,5.68,2,19,9,8,1,8,4,1,87,58,52,64,83,Declining,Good,0
STU2026792,19,Female,Information Technology,IV,Sem-8,85,70,78,75,73,7.3,0,23,4,0,0,4,7,0,96,86,79,77,64,Improving,Very Good,0
STU2026793,19,Female,AIDS,IV,Sem-7,78,69,66,69,75,6.9,0,22,3,7,2,1,5,0,100,76,67,70,93,Declining,Very Good,0
STU2026794,18,Male,Computer Science,III,Sem-6,58,65,63,48,53,5.48,3,19,6,2,2,4,3,3,64,49,53,62,63,Declining,Needs Improvement,1
STU2026795,18,Male,Electrical,I,Sem-1,45,47,44,43,37,4.46,2,16,5,1,3,2,4,1,90,47,52,50,51,Improving,At Risk,1
STU2026796,18,Female,AIDS,IV,Sem-7,64,75,67,72,69,7.32,0,19,4,3,1,3,4,0,100,72,61,63,72,Improving,Good,0
STU2026797,19,Female,Computer Science,I,Sem-1,77,86,76,86,88,8.6,0,24,6,6,0,6,7,0,100,89,71,83,91,Declining,Excellent,0
STU2026798,21,Male,Computer Science,II,Sem-3,53,50,42,51,45,5.06,3,17,8,2,3,5,4,2,79,46,50,55,58,Improving,Needs Improvement,1
STU2026799,22,Female,Electronics & Comm,III,Sem-6,45,52,48,47,45,4.9,2,16,6,1,5,1,4,4,47,36,55,52,58,Improving,At Risk,1
STU2026800,22,Female,Information Technology,II,Sem-3,46,35,40,36,37,4.0,3,17,3,4,2,1,5,1,93,44,50,50,55,Declining,Needs Improvement,1
STU2026801,20,Male,Mechanical,I,Sem-2,45,34,42,35,42,4.0,3,15,5,7,3,2,3,4,54,35,50,50,69,Declining,At Risk,1
STU2026802,19,Male,Mechanical,I,Sem-1,90,78,77,83,75,8.1,0,26,7,6,5,2,6,0,96,92,77,83,100,Improving,Excellent,0
STU2026803,19,Male,Electrical,III,Sem-5,58,47,55,44,39,4.52,2,17,4,7,4,0,4,1,93,54,50,56,84,Improving,Average,0
STU2026804,19,Male,Computer Science,I,Sem-1,67,68,64,61,53,6.38,3,22,7,1,5,2,4,0,98,67,58,64,72,Improving,Average,0
STU2026805,21,Male,Computer Science,IV,Sem-8,86,79,76,75,69,7.66,0,30,4,4,4,0,8,0,98,95,82,77,98,Improving,Excellent,0
STU2026806,20,Male,Information Technology,IV,Sem-7,89,99,97,98,97,9.84,0,31,0,4,0,0,5,0,100,97,94,93,94,Improving,Excellent,0
STU2026807,21,Male,Electronics & Comm,III,Sem-5,60,54,61,51,55,5.22,2,19,5,4,1,4,6,4,52,48,62,52,65,Declining,Needs Improvement,1
STU2026808,22,Female,Information Technology,III,Sem-6,76,79,71,65,67,7.06,0,25,10,2,4,6,6,0,100,81,70,80,81,Declining,Very Good,0
STU2026809,22,Male,Information Technology,IV,Sem-7,80,85,76,90,85,8.8,0,27,0,4,0,0,6,0,98,90,84,84,86,Improving,Excellent,0
STU2026810,18,Female,AIDS,III,Sem-6,75,66,66,68,73,6.72,0,24,1,3,1,0,7,0,97,77,65,72,71,Declining,Very Good,0
STU2026811,18,Male,Electrical,II,Sem-3,76,73,80,76,74,7.48,0,26,10,1,6,4,5,0,95,82,68,70,86,Improving,Good,0
STU2026812,20,Male,Information Technology,II,Sem-3,45,36,48,43,47,4.02,1,17,9,4,2,7,5,3,62,37,50,50,57,Declining,At Risk,1
STU2026813,22,Female,AIDS,I,Sem-2,95,90,94,82,82,8.52,0,31,7,6,6,1,5,0,100,97,93,95,100,Improving,Excellent,0
STU2026814,21,Male,Electrical,I,Sem-2,77,80,80,72,66,7.52,0,24,10,1,3,7,8,0,100,91,78,82,80,Improving,Very Good,0
STU2026815,21,Male,Electronics & Comm,III,Sem-6,50,44,43,44,36,4.4,3,18,1,8,1,0,6,3,68,47,56,58,77,Improving,Average,0
STU2026816,22,Male,Electronics & Comm,I,Sem-2,49,45,46,39,40,4.14,3,16,6,1,5,1,4,1,86,49,57,51,59,Declining,At Risk,1
STU2026817,19,Male,Electrical,II,Sem-4,45,37,44,45,44,4.18,3,15,1,1,1,0,3,2,80,36,50,50,41,Improving,At Risk,1
STU2026818,21,Female,AIDS,IV,Sem-7,84,76,72,80,87,7.84,0,22,4,6,4,0,7,0,96,86,70,72,100,Declining,Excellent,0
STU2026819,20,Female,Electrical,IV,Sem-7,86,82,80,83,77,8.26,0,29,2,3,2,0,7,0,100,97,86,88,92,Improving,Excellent,0
STU2026820,18,Male,Mechanical,IV,Sem-7,67,65,65,68,64,6.68,0,25,6,0,2,4,4,0,100,73,61,64,63,Improving,Average,0
STU2026821,22,Female,Mechanical,I,Sem-2,85,85,85,92,90,8.92,0,25,10,7,3,7,8,0,98,97,80,82,100,Improving,Excellent,0
STU2026822,21,Male,Information Technology,II,Sem-3,82,86,79,81,80,8.3,0,29,6,5,1,5,7,0,100,94,77,91,94,Improving,Excellent,0
STU2026823,21,Male,Electronics & Comm,IV,Sem-7,54,56,53,51,57,5.3,3,20,3,2,3,0,6,2,74,50,52,52,57,Declining,Needs Improvement,1
STU2026824,18,Female,Mechanical,I,Sem-2,45,46,40,33,36,4.0,2,15,4,7,4,0,4,3,67,35,50,50,75,Declining,Needs Improvement,1
STU2026825,21,Female,Electrical,II,Sem-4,62,57,59,63,57,6.06,2,21,4,4,4,0,5,2,76,55,60,55,75,Improving,Average,0
STU2026826,22,Male,Electronics & Comm,III,Sem-5,87,87,88,82,82,8.4,0,27,6,3,6,0,6,0,99,91,80,87,100,Improving,Excellent,0
STU2026827,20,Female,Information Technology,IV,Sem-7,49,52,47,41,39,4.54,3,19,10,5,1,9,5,3,62,40,51,50,60,Improving,Needs Improvement,1
STU2026828,20,Female,Mechanical,III,Sem-5,47,50,48,54,58,5.24,1,15,3,4,3,0,6,3,67,49,59,51,68,Declining,Needs Improvement,1
STU2026829,20,Male,Electrical,IV,Sem-7,65,63,60,58,55,6.0,1,20,0,0,0,0,4,0,99,68,60,67,54,Improving,Average,0
STU2026830,22,Female,Information Technology,I,Sem-2,53,52,43,39,34,4.42,2,18,4,4,3,1,4,2,74,46,52,53,66,Improving,Needs Improvement,1
STU2026831,20,Male,Information Technology,I,Sem-2,78,86,84,76,68,8.0,0,24,1,4,1,0,8,0,96,91,74,77,86,Improving,Excellent,0
STU2026832,21,Male,Information Technology,IV,Sem-7,86,85,82,78,77,8.08,0,29,4,6,4,0,8,0,100,98,83,83,100,Improving,Excellent,0
STU2026833,18,Male,Electrical,IV,Sem-8,46,53,51,36,36,4.28,1,19,7,6,6,1,4,3,59,39,56,50,80,Improving,Needs Improvement,1
STU2026834,22,Female,Electrical,II,Sem-4,45,48,51,41,45,4.38,1,15,5,5,3,2,4,2,75,43,50,50,67,Declining,Needs Improvement,1
STU2026835,22,Female,Computer Science,II,Sem-3,70,56,67,64,67,6.08,2,18,7,6,5,2,6,0,100,71,58,64,91,Declining,Very Good,0
STU2026836,20,Female,Information Technology,III,Sem-6,88,89,85,84,83,8.6,0,31,9,8,4,5,6,0,95,95,90,86,100,Improving,Excellent,0
STU2026837,18,Male,Computer Science,II,Sem-3,75,65,72,64,72,6.44,2,23,2,4,1,1,7,0,99,82,69,69,79,Declining,Very Good,0
STU2026838,21,Female,Information Technology,I,Sem-1,91,80,83,85,92,8.3,0,27,2,3,0,2,6,0,100,93,78,80,84,Declining,Excellent,0
STU2026839,18,Female,Information Technology,I,Sem-2,69,73,66,63,60,6.7,0,21,0,5,0,0,5,0,99,74,61,71,77,Improving,Very Good,0
STU2026840,22,Male,Electrical,II,Sem-3,45,47,40,38,41,4.16,3,18,4,7,1,3,5,2,72,40,50,50,65,Declining,Needs Improvement,1
STU2026841,22,Male,Computer Science,IV,Sem-7,45,40,46,40,44,4.0,3,15,10,8,2,8,5,3,67,35,50,50,70,Declining,Needs Improvement,1
STU2026842,22,Female,Information Technology,I,Sem-1,45,49,44,35,40,4.06,2,16,4,5,0,4,4,4,50,35,50,50,55,Declining,At Risk,1
STU2026843,21,Male,Electrical,II,Sem-4,56,53,59,64,64,5.96,2,20,7,7,2,5,4,4,49,48,66,55,84,Improving,Average,0
STU2026844,19,Male,AIDS,I,Sem-2,58,59,63,62,56,6.08,3,19,5,8,4,1,6,1,90,63,54,59,93,Improving,Good,0
STU2026845,20,Male,Electronics & Comm,II,Sem-3,91,97,92,84,76,8.92,0,30,3,8,2,1,5,0,100,97,94,90,100,Improving,Excellent,0
STU2026846,22,Female,Electronics & Comm,III,Sem-6,65,60,54,62,69,6.12,2,23,8,0,5,3,3,2,77,53,62,63,64,Declining,Needs Improvement,1
STU2026847,21,Female,Information Technology,II,Sem-3,45,41,48,40,33,4.04,1,15,0,2,0,0,5,2,77,42,50,50,44,Improving,At Risk,1
STU2026848,22,Female,Information Technology,I,Sem-1,45,45,55,39,38,4.14,2,15,10,7,0,10,2,4,52,35,53,50,67,Improving,At Risk,1
STU2026849,20,Female,AIDS,III,Sem-5,83,79,75,72,71,7.48,0,27,0,6,0,0,6,0,100,82,75,76,86,Improving,Excellent,0
STU2026850,21,Male,Mechanical,III,Sem-6,45,45,44,41,40,4.26,2,14,1,8,1,0,4,4,53,35,52,50,71,Improving,Needs Improvement,1
STU2026851,20,Female,Computer Science,II,Sem-3,78,67,75,64,69,6.52,0,24,6,2,3,3,7,0,95,82,74,72,77,Declining,Good,0
STU2026852,18,Female,Information Technology,IV,Sem-8,91,92,87,92,97,9.2,0,31,3,4,1,2,6,0,100,96,84,91,94,Declining,Excellent,0
STU2026853,20,Female,Computer Science,I,Sem-1,47,36,40,45,52,4.14,1,19,10,2,0,10,2,4,49,35,50,50,43,Declining,At Risk,1
STU2026854,20,Female,AIDS,III,Sem-5,45,39,40,31,30,4.0,1,16,0,3,0,0,3,4,54,35,50,50,45,Improving,At Risk,1
STU2026855,22,Female,Mechanical,I,Sem-2,47,48,47,41,49,4.38,1,17,9,3,5,4,4,1,89,47,50,52,65,Declining,Needs Improvement,1
STU2026856,19,Female,Electrical,III,Sem-6,60,61,59,57,56,5.86,2,21,5,3,1,4,6,2,73,55,50,51,60,Improving,Average,0
STU2026857,18,Male,Information Technology,I,Sem-2,50,39,47,45,47,4.26,3,14,7,6,3,4,2,3,62,35,55,51,70,Declining,At Risk,1
STU2026858,18,Female,Information Technology,IV,Sem-7,52,51,58,59,56,5.58,2,20,10,6,6,4,5,4,49,48,61,63,90,Improving,Needs Improvement,1
STU2026859,21,Female,Mechanical,II,Sem-3,84,83,91,78,85,8.0,0,26,2,0,1,1,6,0,100,93,91,83,75,Declining,Very Good,0
STU2026860,19,Male,Electrical,I,Sem-1,79,71,76,73,65,7.22,0,21,7,8,1,6,5,0,97,78,75,77,96,Improving,Excellent,0
STU2026861,22,Female,Mechanical,IV,Sem-7,68,67,56,66,67,6.64,0,22,7,0,2,5,5,0,95,68,68,66,58,Declining,Good,0
STU2026862,18,Female,Electrical,IV,Sem-7,98,91,88,93,93,9.22,0,27,10,0,6,4,6,0,100,96,87,88,92,Improving,Excellent,0
STU2026863,20,Male,Mechanical,II,Sem-3,57,51,50,52,44,5.16,2,15,1,4,1,0,6,1,91,55,53,58,61,Improving,Average,0
STU2026864,22,Male,Electrical,II,Sem-4,90,77,85,81,78,7.94,0,27,10,3,0,10,8,0,96,92,82,84,80,Improving,Excellent,0
STU2026865,19,Female,Computer Science,I,Sem-1,97,87,86,89,89,8.82,0,28,2,6,1,1,6,0,100,96,82,94,100,Improving,Excellent,0
STU2026866,20,Female,Mechanical,I,Sem-1,100,87,84,90,84,8.88,0,32,4,2,0,4,8,0,100,100,85,93,85,Improving,Excellent,0
STU2026867,22,Female,Mechanical,I,Sem-2,74,80,69,76,70,7.76,0,23,2,6,2,0,5,0,100,80,74,80,92,Improving,Excellent,0
STU2026868,18,Male,Computer Science,II,Sem-3,59,63,56,62,65,6.24,1,18,6,6,0,6,6,2,73,57,56,61,71,Declining,Good,0
STU2026869,21,Male,AIDS,II,Sem-4,71,68,71,70,68,6.92,0,20,0,7,0,0,4,0,100,73,72,63,85,Improving,Very Good,0
STU2026870,20,Female,Electrical,I,Sem-2,82,81,80,92,87,8.76,0,28,2,7,2,0,7,0,96,94,77,91,100,Improving,Excellent,0
STU2026871,20,Male,Electronics & Comm,IV,Sem-8,45,34,42,34,34,4.0,2,13,4,5,4,0,5,1,91,44,50,50,65,Improving,Needs Improvement,1
STU2026872,21,Female,AIDS,III,Sem-6,45,38,40,31,30,4.0,3,16,9,1,2,7,2,1,87,37,50,50,43,Improving,At Risk,1
STU2026873,18,Male,Mechanical,II,Sem-3,49,48,46,50,51,4.92,1,18,0,4,0,0,3,3,63,42,50,50,58,Declining,Needs Improvement,1
STU2026874,18,Male,Mechanical,I,Sem-1,83,88,90,90,85,8.92,0,26,2,8,2,0,6,0,96,94,87,82,100,Improving,Excellent,0
STU2026875,19,Male,AIDS,I,Sem-2,55,46,48,56,55,5.2,2,15,10,8,2,8,4,4,55,39,51,50,80,Improving,Average,0
STU2026876,21,Male,Mechanical,IV,Sem-7,83,82,79,86,91,8.44,0,27,4,4,1,3,5,0,100,89,82,87,89,Declining,Excellent,0
STU2026877,22,Female,Computer Science,I,Sem-2,77,68,67,66,61,6.68,0,25,3,2,3,0,4,0,98,74,70,76,76,Improving,Good,0
STU2026878,18,Male,AIDS,IV,Sem-7,91,86,83,88,83,8.72,0,31,0,6,0,0,7,0,98,100,95,86,100,Improving,Excellent,0
STU2026879,19,Male,Electronics & Comm,III,Sem-6,61,62,60,63,61,6.26,3,18,3,6,2,1,4,2,78,55,67,58,79,Improving,Good,0
STU2026880,21,Male,Electronics & Comm,I,Sem-2,58,69,57,68,76,6.84,0,20,3,6,0,3,6,0,97,72,65,62,77,Declining,Very Good,0
STU2026881,19,Female,Computer Science,IV,Sem-7,71,68,70,75,73,7.22,0,25,4,7,3,1,6,0,97,78,77,68,96,Improving,Very Good,0
STU2026882,21,Male,Computer Science,II,Sem-4,62,61,56,52,52,5.56,3,19,8,4,5,3,3,3,69,50,61,65,80,Improving,Needs Improvement,1
STU2026883,21,Male,Computer Science,I,Sem-1,88,93,86,94,91,9.36,0,30,7,8,0,7,6,0,95,94,88,93,100,Improving,Excellent,0
STU2026884,22,Female,Mechanical,III,Sem-5,61,59,66,68,68,6.44,3,24,4,3,4,0,7,0,100,75,68,60,78,Improving,Good,0
STU2026885,21,Female,Mechanical,II,Sem-3,63,54,60,61,60,5.82,3,18,7,3,3,4,3,1,84,54,54,54,68,Improving,Average,0
STU2026886,21,Male,Information Technology,IV,Sem-8,74,62,63,72,68,6.8,0,20,3,3,2,1,4,0,95,71,68,62,74,Improving,Good,0
STU2026887,22,Female,Computer Science,III,Sem-6,84,86,86,81,75,8.3,0,30,4,8,4,0,6,0,95,94,93,91,100,Improving,Excellent,0
STU2026888,20,Male,AIDS,I,Sem-2,82,89,88,83,78,8.54,0,23,8,3,4,4,7,0,95,92,87,87,93,Improving,Excellent,0
STU2026889,20,Female,Electrical,II,Sem-3,84,81,71,77,75,7.86,0,23,2,3,2,0,4,0,97,82,76,75,84,Improving,Very Good,0
STU2026890,19,Male,Electronics & Comm,IV,Sem-7,73,77,71,66,61,7.04,0,26,3,5,3,0,6,0,100,82,79,70,91,Improving,Very Good,0
STU2026891,18,Male,Electrical,IV,Sem-7,45,49,45,50,45,4.96,1,20,2,3,0,2,3,4,48,35,55,50,51,Improving,At Risk,1
STU2026892,19,Female,AIDS,III,Sem-6,50,48,46,51,56,4.98,1,18,7,4,2,5,4,2,71,44,50,50,61,Declining,Needs Improvement,1
STU2026893,20,Female,Mechanical,IV,Sem-7,83,92,82,78,77,8.36,0,29,8,1,4,4,8,0,100,97,81,79,88,Improving,Excellent,0
STU2026894,22,Male,Mechanical,II,Sem-3,45,53,46,48,42,5.0,2,19,8,1,2,6,5,3,67,46,50,50,53,Improving,At Risk,1
STU2026895,18,Female,Electrical,II,Sem-3,81,87,76,89,85,8.82,0,27,7,1,3,4,5,0,100,87,87,78,82,Improving,Very Good,0
STU2026896,20,Female,Computer Science,I,Sem-1,89,84,73,71,65,7.62,0,25,2,1,0,2,6,0,100,88,75,82,72,Improving,Very Good,0
STU2026897,22,Female,Computer Science,I,Sem-1,94,92,87,99,100,9.62,0,32,4,4,1,3,5,0,100,97,86,94,96,Declining,Excellent,0
STU2026898,22,Female,Electronics & Comm,IV,Sem-7,53,52,48,52,45,5.2,2,17,7,0,4,3,5,4,47,37,50,51,50,Improving,At Risk,1
STU2026899,18,Male,AIDS,III,Sem-5,63,57,53,60,68,5.88,2,21,2,6,2,0,3,2,77,53,56,66,79,Declining,Average,0
STU2026900,20,Male,Electronics & Comm,III,Sem-5,66,54,63,49,42,5.1,3,20,0,6,0,0,4,4,56,47,66,62,72,Improving,Needs Improvement,1
STU2026901,20,Male,Mechanical,II,Sem-3,45,47,40,34,38,4.0,2,18,8,1,4,4,2,3,69,35,50,50,50,Declining,At Risk,1
STU2026902,19,Female,Electrical,II,Sem-3,65,55,53,61,61,5.86,1,18,10,1,1,9,6,3,61,55,61,60,56,Improving,Needs Improvement,1
